activity subject variable mean
standing 15 timeBodyAccelerometerMeanZ -0.105910832679245
standing 15 timeBodyAccelerometerStandardDeviationX -0.988949247358491
standing 15 timeBodyAccelerometerStandardDeviationY -0.931900148301887
standing 15 timeBodyAccelerometerStandardDeviationZ -0.951670257924528
standing 15 timeGravityAccelerometerMeanX 0.965528899622642
standing 15 timeGravityAccelerometerMeanY -0.164713175490566
standing 15 timeGravityAccelerometerMeanZ 0.0645975994528302
standing 15 timeGravityAccelerometerStandardDeviationX -0.988432084716981
standing 15 timeGravityAccelerometerStandardDeviationY -0.965687978301887
standing 15 timeGravityAccelerometerStandardDeviationZ -0.958810153207547
standing 15 timeBodyAccelerometerJerkMeanX 0.0752280703207547
standing 15 timeBodyAccelerometerJerkMeanY 0.00617255520183019
standing 15 timeBodyAccelerometerJerkMeanZ -0.00658737093471698
standing 15 timeBodyAccelerometerJerkStandardDeviationX -0.985459068490566
standing 15 timeBodyAccelerometerJerkStandardDeviationY -0.967720399622641
standing 15 timeBodyAccelerometerJerkStandardDeviationZ -0.985301940754717
standing 15 timeBodyGyroscopeMeanX -0.0262433562254717
standing 15 timeBodyGyroscopeMeanY -0.0659637517169811
standing 15 timeBodyGyroscopeMeanZ 0.0761946738773585
standing 15 timeBodyGyroscopeStandardDeviationX -0.947790802075472
standing 15 timeBodyGyroscopeStandardDeviationY -0.971332584339623
standing 15 timeBodyGyroscopeStandardDeviationZ -0.968167046415094
standing 15 timeBodyGyroscopeJerkMeanX -0.101358786226415
standing 15 timeBodyGyroscopeJerkMeanY -0.0438507492018868
standing 15 timeBodyGyroscopeJerkMeanZ -0.052278397190566
standing 15 timeBodyGyroscopeJerkStandardDeviationX -0.971514312075472
standing 15 timeBodyGyroscopeJerkStandardDeviationY -0.988107413962264
standing 15 timeBodyGyroscopeJerkStandardDeviationZ -0.981293117924528
standing 15 timeBodyAccelerometerMagnitudeMean -0.961207616226415
standing 15 timeBodyAccelerometerMagnitudeStandardDeviation -0.948600432641509
standing 15 timeGravityAccelerometerMagnitudeMean -0.961207616226415
standing 15 timeGravityAccelerometerMagnitudeStandardDeviation -0.948600432641509
standing 15 timeBodyAccelerometerJerkMagnitudeMean -0.981495125660377
standing 15 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.979994800566038
standing 15 timeBodyGyroscopeMagnitudeMean -0.946961381132076
standing 15 timeBodyGyroscopeMagnitudeStandardDeviation -0.931286778679245
standing 15 timeBodyGyroscopeJerkMagnitudeMean -0.984407077924528
standing 15 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.98143282754717
standing 15 frequencyDomainSignalBodyAccelerometerMeanX -0.986724998867925
standing 15 frequencyDomainSignalBodyAccelerometerMeanY -0.943348788679245
standing 15 frequencyDomainSignalBodyAccelerometerMeanZ -0.965473514528302
standing 15 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.990060962641509
standing 15 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.930286443396226
standing 15 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.947905911320755
standing 15 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.985353492641509
standing 15 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.967884709433962
standing 15 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.982632302830189
standing 15 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.986934133584906
standing 15 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.969934103584906
standing 15 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.986654459433962
standing 15 frequencyDomainSignalBodyGyroscopeMeanX -0.950380286226415
standing 15 frequencyDomainSignalBodyGyroscopeMeanY -0.975133868867925
standing 15 frequencyDomainSignalBodyGyroscopeMeanZ -0.96826485509434
standing 15 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.948275234150943
standing 15 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.969442882075472
standing 15 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.971282183584906
standing 15 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.960337344339623
standing 15 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.950204045849057
standing 15 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.979078785660377
standing 15 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.980184086603774
standing 15 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.956733900188679
standing 15 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.928838303773585
standing 15 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.983188091886792
standing 15 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.980329709433962
standing 16 timeBodyAccelerometerMeanX 0.283497402948718
standing 16 timeBodyAccelerometerMeanY -0.0165999672935897
standing 16 timeBodyAccelerometerMeanZ -0.103657729076923
standing 16 timeBodyAccelerometerStandardDeviationX -0.989076811794872
standing 16 timeBodyAccelerometerStandardDeviationY -0.960298267692308
standing 16 timeBodyAccelerometerStandardDeviationZ -0.953468961666667
standing 16 timeGravityAccelerometerMeanX 0.941587749358974
standing 16 timeGravityAccelerometerMeanY -0.0578867045
standing 16 timeGravityAccelerometerMeanZ -0.166737468166667
standing 16 timeGravityAccelerometerStandardDeviationX -0.985359689871795
standing 16 timeGravityAccelerometerStandardDeviationY -0.980552435769231
standing 16 timeGravityAccelerometerStandardDeviationZ -0.959562830769231
standing 16 timeBodyAccelerometerJerkMeanX 0.0736438905641026
standing 16 timeBodyAccelerometerJerkMeanY 0.0120767950358846
standing 16 timeBodyAccelerometerJerkMeanZ -0.00476310557910256
standing 16 timeBodyAccelerometerJerkStandardDeviationX -0.991026497435897
standing 16 timeBodyAccelerometerJerkStandardDeviationY -0.98262195474359
standing 16 timeBodyAccelerometerJerkStandardDeviationZ -0.988073825641026
standing 16 timeBodyGyroscopeMeanX -0.0299337294166667
standing 16 timeBodyGyroscopeMeanY -0.068667733
standing 16 timeBodyGyroscopeMeanZ 0.0867342708846154
standing 16 timeBodyGyroscopeStandardDeviationX -0.973400107564103
standing 16 timeBodyGyroscopeStandardDeviationY -0.980110277307692
standing 16 timeBodyGyroscopeStandardDeviationZ -0.982357006410256
standing 16 timeBodyGyroscopeJerkMeanX -0.100107332602564
standing 16 timeBodyGyroscopeJerkMeanY -0.0424982241410256
standing 16 timeBodyGyroscopeJerkMeanZ -0.0544335294410256
standing 16 timeBodyGyroscopeJerkStandardDeviationX -0.987102322692308
standing 16 timeBodyGyroscopeJerkStandardDeviationY -0.992589441153846
standing 16 timeBodyGyroscopeJerkStandardDeviationZ -0.992698522948718
standing 16 timeBodyAccelerometerMagnitudeMean -0.969948825128205
standing 16 timeBodyAccelerometerMagnitudeStandardDeviation -0.95729449448718
standing 16 timeGravityAccelerometerMagnitudeMean -0.969948825128205
standing 16 timeGravityAccelerometerMagnitudeStandardDeviation -0.95729449448718
standing 16 timeBodyAccelerometerJerkMagnitudeMean -0.989205231794872
standing 16 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.986761550641026
standing 16 timeBodyGyroscopeMagnitudeMean -0.972528178205128
standing 16 timeBodyGyroscopeMagnitudeStandardDeviation -0.964105768461539
standing 16 timeBodyGyroscopeJerkMagnitudeMean -0.992848576025641
standing 16 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.990809427435897
standing 16 frequencyDomainSignalBodyAccelerometerMeanX -0.989427670897436
standing 16 frequencyDomainSignalBodyAccelerometerMeanY -0.96931401525641
standing 16 frequencyDomainSignalBodyAccelerometerMeanZ -0.969999504230769
standing 16 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.989100620641026
standing 16 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.958174310128205
standing 16 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.948540267051282
standing 16 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.991038638974359
standing 16 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.982425403974359
standing 16 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.986091891538462
standing 16 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.991847149615385
standing 16 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.984236462179487
standing 16 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.98865796025641
standing 16 frequencyDomainSignalBodyGyroscopeMeanX -0.973157351666667
standing 16 frequencyDomainSignalBodyGyroscopeMeanY -0.983594244615385
standing 16 frequencyDomainSignalBodyGyroscopeMeanZ -0.98363927
standing 16 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.973926885
standing 16 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.978402418717949
standing 16 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.983527402051282
standing 16 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.971082558076923
standing 16 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.957173571923077
standing 16 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.986502687948718
standing 16 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.985912716923077
standing 16 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.975448632179487
standing 16 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.963574736025641
standing 16 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.99117243
standing 16 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.990672800769231
standing 17 timeBodyAccelerometerMeanX 0.277942503333333
standing 17 timeBodyAccelerometerMeanY -0.0174120064169231
standing 17 timeBodyAccelerometerMeanZ -0.111432145565
standing 17 timeBodyAccelerometerStandardDeviationX -0.991163919871795
standing 17 timeBodyAccelerometerStandardDeviationY -0.968176663717949
standing 17 timeBodyAccelerometerStandardDeviationZ -0.970462679230769
standing 17 timeGravityAccelerometerMeanX 0.904678547435897
standing 17 timeGravityAccelerometerMeanY -0.257486817948718
standing 17 timeGravityAccelerometerMeanZ -0.202687757012821
standing 17 timeGravityAccelerometerStandardDeviationX -0.985751365769231
standing 17 timeGravityAccelerometerStandardDeviationY -0.975810476025641
standing 17 timeGravityAccelerometerStandardDeviationZ -0.969171762179487
standing 17 timeBodyAccelerometerJerkMeanX 0.0740864955641026
standing 17 timeBodyAccelerometerJerkMeanY 0.00657853452564103
standing 17 timeBodyAccelerometerJerkMeanZ -0.00403599594166667
standing 17 timeBodyAccelerometerJerkStandardDeviationX -0.992094005512821
standing 17 timeBodyAccelerometerJerkStandardDeviationY -0.98666125974359
standing 17 timeBodyAccelerometerJerkStandardDeviationZ -0.991217027307692
standing 17 timeBodyGyroscopeMeanX -0.0269576937130769
standing 17 timeBodyGyroscopeMeanY -0.0770632126371795
standing 17 timeBodyGyroscopeMeanZ 0.0880561869358974
standing 17 timeBodyGyroscopeStandardDeviationX -0.981373082948718
standing 17 timeBodyGyroscopeStandardDeviationY -0.985121164615385
standing 17 timeBodyGyroscopeStandardDeviationZ -0.985538363333333
standing 17 timeBodyGyroscopeJerkMeanX -0.101289168653846
standing 17 timeBodyGyroscopeJerkMeanY -0.0404518753974359
standing 17 timeBodyGyroscopeJerkMeanZ -0.0546331330897436
standing 17 timeBodyGyroscopeJerkStandardDeviationX -0.989257196282051
standing 17 timeBodyGyroscopeJerkStandardDeviationY -0.993699908589744
standing 17 timeBodyGyroscopeJerkStandardDeviationZ -0.992327099487179
standing 17 timeBodyAccelerometerMagnitudeMean -0.977635981410256
standing 17 timeBodyAccelerometerMagnitudeStandardDeviation -0.975377309871795
standing 17 timeGravityAccelerometerMagnitudeMean -0.977635981410256
standing 17 timeGravityAccelerometerMagnitudeStandardDeviation -0.975377309871795
standing 17 timeBodyAccelerometerJerkMagnitudeMean -0.991742753589744
standing 17 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.990363248205128
standing 17 timeBodyGyroscopeMagnitudeMean -0.978184576538462
standing 17 timeBodyGyroscopeMagnitudeStandardDeviation -0.977680837435897
standing 17 timeBodyGyroscopeJerkMagnitudeMean -0.993672973717949
standing 17 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.992372117307692
standing 17 frequencyDomainSignalBodyAccelerometerMeanX -0.990927533846154
standing 17 frequencyDomainSignalBodyAccelerometerMeanY -0.97417056948718
standing 17 frequencyDomainSignalBodyAccelerometerMeanZ -0.980231575769231
standing 17 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.991318528333333
standing 17 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.966427323846154
standing 17 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.966999000897436
standing 17 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.992129225769231
standing 17 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.986278342435897
standing 17 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.989563633076923
standing 17 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.992775377692308
standing 17 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.988200349487179
standing 17 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.991450377692308
standing 17 frequencyDomainSignalBodyGyroscopeMeanX -0.980696264102564
standing 17 frequencyDomainSignalBodyGyroscopeMeanY -0.987334041282051
standing 17 frequencyDomainSignalBodyGyroscopeMeanZ -0.985954978205128
standing 17 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.981791318076923
standing 17 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.983946584871795
standing 17 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.986725274871795
standing 17 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.980967748205128
standing 17 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.975504840641026
standing 17 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.990162798846154
standing 17 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.989472086666667
standing 17 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.984291131538461
standing 17 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.977263418717949
standing 17 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.992723939358974
standing 17 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.992177303589744
standing 18 timeBodyAccelerometerMeanX 0.278458805890411
standing 18 timeBodyAccelerometerMeanY -0.0166353518150685
standing 18 timeBodyAccelerometerMeanZ -0.108453355945205
standing 18 timeBodyAccelerometerStandardDeviationX -0.992019762739726
standing 18 timeBodyAccelerometerStandardDeviationY -0.95422343630137
standing 18 timeBodyAccelerometerStandardDeviationZ -0.961873909178082
standing 18 timeGravityAccelerometerMeanX 0.947573239863014
standing 18 timeGravityAccelerometerMeanY -0.204206320958904
standing 18 timeGravityAccelerometerMeanZ -0.0485767106575342
standing 18 timeGravityAccelerometerStandardDeviationX -0.994270075205479
standing 18 timeGravityAccelerometerStandardDeviationY -0.981335941917808
standing 18 timeGravityAccelerometerStandardDeviationZ -0.976044291369863
standing 18 timeBodyAccelerometerJerkMeanX 0.0753539482328767
standing 18 timeBodyAccelerometerJerkMeanY 0.0104698718417123
standing 18 timeBodyAccelerometerJerkMeanZ -0.00181640480191781
standing 18 timeBodyAccelerometerJerkStandardDeviationX -0.989436673835616
standing 18 timeBodyAccelerometerJerkStandardDeviationY -0.975277836849315
standing 18 timeBodyAccelerometerJerkStandardDeviationZ -0.988455249452055
standing 18 timeBodyGyroscopeMeanX -0.0265873248835616
standing 18 timeBodyGyroscopeMeanY -0.0732260127945206
standing 18 timeBodyGyroscopeMeanZ 0.0843190675616438
standing 18 timeBodyGyroscopeStandardDeviationX -0.962254249589041
standing 18 timeBodyGyroscopeStandardDeviationY -0.980417134246575
standing 18 timeBodyGyroscopeStandardDeviationZ -0.972820402739726
standing 18 timeBodyGyroscopeJerkMeanX -0.0987174024657534
standing 18 timeBodyGyroscopeJerkMeanY -0.0406573412739726
standing 18 timeBodyGyroscopeJerkMeanZ -0.0532384453013699
standing 18 timeBodyGyroscopeJerkStandardDeviationX -0.981970965890411
standing 18 timeBodyGyroscopeJerkStandardDeviationY -0.991151973150685
standing 18 timeBodyGyroscopeJerkStandardDeviationZ -0.986259015753425
standing 18 timeBodyAccelerometerMagnitudeMean -0.972607495342466
standing 18 timeBodyAccelerometerMagnitudeStandardDeviation -0.972285545479452
standing 18 timeGravityAccelerometerMagnitudeMean -0.972607495342466
standing 18 timeGravityAccelerometerMagnitudeStandardDeviation -0.972285545479452
standing 18 timeBodyAccelerometerJerkMagnitudeMean -0.98596529369863
standing 18 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.986015285890411
standing 18 timeBodyGyroscopeMagnitudeMean -0.963006793150685
standing 18 timeBodyGyroscopeMagnitudeStandardDeviation -0.959797118082192
standing 18 timeBodyGyroscopeJerkMagnitudeMean -0.988685954931507
standing 18 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.988519665753425
standing 18 frequencyDomainSignalBodyAccelerometerMeanX -0.990409919315068
standing 18 frequencyDomainSignalBodyAccelerometerMeanY -0.961239135479452
standing 18 frequencyDomainSignalBodyAccelerometerMeanZ -0.975772813972603
standing 18 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.992789068493151
standing 18 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.952911994794521
standing 18 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.957216177945206
standing 18 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.989544971232877
standing 18 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.975243689589041
standing 18 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.986265653561644
standing 18 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.990287933424657
standing 18 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.977179032191781
standing 18 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.989275839041096
standing 18 frequencyDomainSignalBodyGyroscopeMeanX -0.964428926438356
standing 18 frequencyDomainSignalBodyGyroscopeMeanY -0.983561159726027
standing 18 frequencyDomainSignalBodyGyroscopeMeanZ -0.974294413013699
standing 18 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.962272711643836
standing 18 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.978801848493151
standing 18 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.974822589589041
standing 18 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.976797646027397
standing 18 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.973264853561644
standing 18 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.984987073150685
standing 18 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.986277356712329
standing 18 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.972352593013699
standing 18 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.95911345739726
standing 18 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.988960668767123
standing 18 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.988407465205479
standing 19 timeBodyAccelerometerMeanX 0.27817226
standing 19 timeBodyAccelerometerMeanY -0.0154244056945205
standing 19 timeBodyAccelerometerMeanZ -0.10904190460274
standing 19 timeBodyAccelerometerStandardDeviationX -0.989910996849315
standing 19 timeBodyAccelerometerStandardDeviationY -0.944430270684931
standing 19 timeBodyAccelerometerStandardDeviationZ -0.952599653972603
standing 19 timeGravityAccelerometerMeanX 0.944045837534247
standing 19 timeGravityAccelerometerMeanY -0.223897807808219
standing 19 timeGravityAccelerometerMeanZ 0.130643717849315
standing 19 timeGravityAccelerometerStandardDeviationX -0.992411542465753
standing 19 timeGravityAccelerometerStandardDeviationY -0.971426607808219
standing 19 timeGravityAccelerometerStandardDeviationZ -0.958862043972603
standing 19 timeBodyAccelerometerJerkMeanX 0.0754120366712329
standing 19 timeBodyAccelerometerJerkMeanY 0.00991338273931507
standing 19 timeBodyAccelerometerJerkMeanZ 0.00129216333878082
standing 19 timeBodyAccelerometerJerkStandardDeviationX -0.984792035205479
standing 19 timeBodyAccelerometerJerkStandardDeviationY -0.970543276575342
standing 19 timeBodyAccelerometerJerkStandardDeviationZ -0.986142491917808
standing 19 timeBodyGyroscopeMeanX -0.025090574020274
standing 19 timeBodyGyroscopeMeanY -0.0631429827260274
standing 19 timeBodyGyroscopeMeanZ 0.0710520180136986
standing 19 timeBodyGyroscopeStandardDeviationX -0.946109711917808
standing 19 timeBodyGyroscopeStandardDeviationY -0.96957632369863
standing 19 timeBodyGyroscopeStandardDeviationZ -0.960734258356164
standing 19 timeBodyGyroscopeJerkMeanX -0.0990467890520548
standing 19 timeBodyGyroscopeJerkMeanY -0.0422918533780822
standing 19 timeBodyGyroscopeJerkMeanZ -0.0523769867072603
standing 19 timeBodyGyroscopeJerkStandardDeviationX -0.97512668739726
standing 19 timeBodyGyroscopeJerkStandardDeviationY -0.988096672191781
standing 19 timeBodyGyroscopeJerkStandardDeviationZ -0.983453911232877
standing 19 timeBodyAccelerometerMagnitudeMean -0.960505683561644
standing 19 timeBodyAccelerometerMagnitudeStandardDeviation -0.962549342465753
standing 19 timeGravityAccelerometerMagnitudeMean -0.960505683561644
standing 19 timeGravityAccelerometerMagnitudeStandardDeviation -0.962549342465753
standing 19 timeBodyAccelerometerJerkMagnitudeMean -0.983068923561644
standing 19 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.979640838082192
standing 19 timeBodyGyroscopeMagnitudeMean -0.94174504109589
standing 19 timeBodyGyroscopeMagnitudeStandardDeviation -0.937951031506849
standing 19 timeBodyGyroscopeJerkMagnitudeMean -0.985801637671233
standing 19 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.983069427945205
standing 19 frequencyDomainSignalBodyAccelerometerMeanX -0.987352048356164
standing 19 frequencyDomainSignalBodyAccelerometerMeanY -0.952872872465753
standing 19 frequencyDomainSignalBodyAccelerometerMeanZ -0.968543351780822
standing 19 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.991161671369863
standing 19 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.943193755068493
standing 19 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.947753961643836
standing 19 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.985039596164384
standing 19 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.970011345890411
standing 19 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.983463295479452
standing 19 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.985913722328767
standing 19 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.973588517808219
standing 19 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.987524587534247
standing 19 frequencyDomainSignalBodyGyroscopeMeanX -0.947865639178082
standing 19 frequencyDomainSignalBodyGyroscopeMeanY -0.975061671643836
standing 19 frequencyDomainSignalBodyGyroscopeMeanZ -0.965100636164384
standing 19 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.946607045616438
standing 19 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.966967238082192
standing 19 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.963212791780822
standing 19 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.968910788767123
standing 19 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.964259110821918
standing 19 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.979135412739726
standing 19 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.979179149452055
standing 19 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.958578129589041
standing 19 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.936723548493151
standing 19 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.984536610136986
standing 19 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.982228582191781
standing 20 timeBodyAccelerometerMeanX 0.278076904657534
standing 20 timeBodyAccelerometerMeanY -0.0180695049161644
standing 20 timeBodyAccelerometerMeanZ -0.100402759931507
standing 20 timeBodyAccelerometerStandardDeviationX -0.967209961232877
standing 20 timeBodyAccelerometerStandardDeviationY -0.87541041109589
standing 20 timeBodyAccelerometerStandardDeviationZ -0.913142481643836
standing 20 timeGravityAccelerometerMeanX 0.911231752465753
standing 20 timeGravityAccelerometerMeanY -0.305938716712329
standing 20 timeGravityAccelerometerMeanZ 0.0708655286023288
standing 20 timeGravityAccelerometerStandardDeviationX -0.981916942054795
standing 20 timeGravityAccelerometerStandardDeviationY -0.957462721369863
standing 20 timeGravityAccelerometerStandardDeviationZ -0.942437325616438
standing 20 timeBodyAccelerometerJerkMeanX 0.0763556159315068
standing 20 timeBodyAccelerometerJerkMeanY 0.0116930221630137
standing 20 timeBodyAccelerometerJerkMeanZ -0.00613681937487671
standing 20 timeBodyAccelerometerJerkStandardDeviationX -0.959528332191781
standing 20 timeBodyAccelerometerJerkStandardDeviationY -0.935605650958904
standing 20 timeBodyAccelerometerJerkStandardDeviationZ -0.958936310958904
standing 20 timeBodyGyroscopeMeanX -0.0241335049573973
standing 20 timeBodyGyroscopeMeanY -0.0698308923617808
standing 20 timeBodyGyroscopeMeanZ 0.0773671448739726
standing 20 timeBodyGyroscopeStandardDeviationX -0.886749172739726
standing 20 timeBodyGyroscopeStandardDeviationY -0.903913940684931
standing 20 timeBodyGyroscopeStandardDeviationZ -0.907343324657534
standing 20 timeBodyGyroscopeJerkMeanX -0.102049132684932
standing 20 timeBodyGyroscopeJerkMeanY -0.0432152397506849
standing 20 timeBodyGyroscopeJerkMeanZ -0.051815224739726
standing 20 timeBodyGyroscopeJerkStandardDeviationX -0.921644239863014
standing 20 timeBodyGyroscopeJerkStandardDeviationY -0.947633070684932
standing 20 timeBodyGyroscopeJerkStandardDeviationZ -0.948669854794521
standing 20 timeBodyAccelerometerMagnitudeMean -0.92240685739726
standing 20 timeBodyAccelerometerMagnitudeStandardDeviation -0.910672094794521
standing 20 timeGravityAccelerometerMagnitudeMean -0.92240685739726
standing 20 timeGravityAccelerometerMagnitudeStandardDeviation -0.910672094794521
standing 20 timeBodyAccelerometerJerkMagnitudeMean -0.956624899041096
standing 20 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.938454372328767
standing 20 timeBodyGyroscopeMagnitudeMean -0.883675028630137
standing 20 timeBodyGyroscopeMagnitudeStandardDeviation -0.843683410273973
standing 20 timeBodyGyroscopeJerkMagnitudeMean -0.94793650109589
standing 20 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.926328788356164
standing 20 frequencyDomainSignalBodyAccelerometerMeanX -0.96193272890411
standing 20 frequencyDomainSignalBodyAccelerometerMeanY -0.898194212465753
standing 20 frequencyDomainSignalBodyAccelerometerMeanZ -0.929985824794521
standing 20 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.96980617890411
standing 20 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.872525409452055
standing 20 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.910995860273973
standing 20 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.959710489315069
standing 20 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.935717554109589
standing 20 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.952741107945206
standing 20 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.963098911506849
standing 20 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.94047417890411
standing 20 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.963973097671233
